,Title,Abstract,Claims
351,blood plasma plasma fraction therapy tumor growth progression,invention relates treating individual cancer using blood plasma blood plasma fraction treatment,method treating cancer method comprising administering effective amount blood plasma product subject diagnosed cancer method blood plasma product young plasma method blood plasma product plasma fraction method plasma fraction plasma protein fraction method plasma protein fraction commercially available plasma protein fraction method plasma fraction proteinenriched plasma protein product method cancer comprised solid tumor method cancer hematopoietic cancer method cancer colorectal cancer method cancer gastric cancer method cancer liver cancer method cancer b lymphocyte burkitts lymphoma method cancer renal cancer method cancer thymic cancer
352,method treating pancreatic cancer,present disclosure describes method treating pancreatic cancer limiting overexpression oncogene activating tumor suppressor gene regulating signaling protein patient comprising administering compound pharmaceutical combination described,method limiting overexpression oncogene activating tumor suppressor gene regulating signaling protein comprising administering patient need effective amount compound formula pharmaceutically acceptable salt halogen alkyl hydrogen halogen alkyl alkoxy haloalkyl haloalkoxy cn hydrogen halogen alkyl hydrogen halogen alkyl independently alkyl oh n ch n least one n method halogen methyl halogen haloalkyl halogen alkyl hydrogen n ch n ch n method compound selected pharmaceutically acceptable salt method compound pharmaceutically acceptable salt method overexpression oncogene inactivation tumor suppressor gene deregulation various signaling protein resulted diagnosis pancreatic cancer patient method patient diagnosed pancreatic adenocarcinoma nonresectable pancreatic cancer locally advanced pancreatic cancer borderline resectable pancreatic cancer locally advanced pancreatic ductal adenocarcinoma borderline resectable pancreatic ductal adenocarcinoma metastatic pancreatic cancer chemotherapyresistant pancreatic cancer squamous pancreatic cancer pancreatic progenitor immunogenic pancreatic cancer aberrantly differentiated endocrine exocrine adex tumor pancreatic ductal adenocarcinoma exocrine pancreatic cancer pancreatic intraepithelial neoplasia intraductal papillary mucinous neoplasm mucinous cystic neoplasm mucinous pancreas cancer adenosquamous carcinoma signet ring cell carcinoma hepatoid carcinoma colloid carcinoma undifferentiated carcinoma undifferentiated carcinoma osteoclastlike giant cell pancreatic cystic neoplasm islet cell tumor pancreas endrocrine tumor pancreatic neuroendrocrine tumor method pancreatic cancer stage ii iii iv method administering patient need effective amount compound formula provides one decrease tumor size suppression decrease tumor growth new tumor formation decrease new tumor formation increase survival progressionfree survival metastasis increase treatment option delay time surgery recurrence reduction jaundice suppression spread liver reduction pain improved appetite improved digestion reduction gallbladder size reduced incidence blood clot method patient achieves complete response method patient achieves partial response method patient achieves stable disease method patient achieves slower progressive disease method compound formula provided pharmaceutical composition oral method compound administered day method compound administered twice day method comprising administering patient one additional therapeutic compound method one additional therapeutic compound selected one btk tyrosine kinase inhibitor tyrosine kinase receptor inhibitor tyrosine kinase receptor inhibitor mtor inhibitor thymidylate synthase inhibitor egfr tyrosine kinase receptor inhibitor epidermal growth factor antagonist fyn tyrosine kinase inhibitor kit tyrosine kinase inhibitor lyn tyrosine kinase inhibitor nk cell receptor modulator pdgf receptor antagonist parp inhibitor poly adp ribose polymerase inhibitor poly adp ribose polymerase inhibitor poly adp ribose polymerase inhibitor poly adp ribose polymerase inhibitor galactosyltransferase modulator dihydropyrimidine dehydrogenase inhibitor orotate phosphoribosyltransferase inhibitor telomerase modulator mucin inhibitor mucin inhibitor secretin agonist tnf related apoptosis inducing ligand modulator gene stimulator interleukin ligand neurokinin receptor agonist cyclin inhibitor checkpoint inhibitor inhibitor inhibitor inhibitor topoisomerase inhibitor protein kinase inhibitor connective tissue growth factor ligand inhibitor receptor antagonist receptor antagonist hyaluronidase stimulator protein kinase inhibitor protein kinase inhibitor gmcsf receptor modulator tnf alpha ligand modulator mesothelin modulator asparaginase stimulator stimulator stimulator gene inhibitor hedgehog protein inhibitor smoothened receptor antagonist gene inhibitor dhfr inhibitor thymidine kinase stimulator modulator fibronectin modulator ligand serine protease inhibitor gene stimulator gene stimulator oxoglutarate dehydrogenase inhibitor tgfbeta type ii receptor antagonist tyrosine kinase receptor inhibitor cholecystokinin receptor antagonist wilms tumor protein modulator ra gtpase modulator histone deacetylase inhibitor cyclindependent kinase inhibitor modulator estrogen receptor beta modulator inhibitor inhibitor pd inhibitor inhibitor inhibitor btla inhibitor hvem inhibitor inhibitor inhibitor inhibitor vista inhibitor kir inhibitor inhibitor inhibitor modulator method one additional therapeutic compound selected one bavituximab rexing genistein cvac pci mocetinostat upamostat novacaps trametinib atu sonidegib graspa trabedersen nastorazepide vaccell oregovomab istiratumab refametinib regorafenib lapatinib selumetinib rucaparib pelareorep tarextumab pegylated hyaluronidase varlitinib aglatimagene besadenovec galunisertib afatinib fg pertuzumab dcvaxdirect selinexor glufosfamide virulizin yttrium clivatuzumab tetraxetan brivudine nimotuzumab algenpantucell tegafurgimeraciloteracil potassiumcalcium folinate olaparib ibrutinib pirarubicin tertomotide tegafurgimeraciloteracil potassium tegafurgimeraciloteracil potassium masitinib rexing mitomycin erlotinib adriamycin dexamethasone vincristine cyclophosphamide fluorouracil topotecan taxol interferon platinum derivative taxane paclitaxel vinca alkaloid vinblastine anthracyclines doxorubicin epipodophyllotoxins etoposide cisplatin rapamycin methotrexate actinomycin dolastatin colchicine emetine trimetrexate metoprine cyclosporine daunorubicin teniposide amphotericin alkylating agent chlorambucil campthothecin metronidazole gleevec avastin vectibix abarelix aldesleukin alemtuzumab alitretinoin allopurinol altretamine amifostine anastrozole arsenic trioxide asparaginase azacitidine bcg live bevacuzimab fluorouracil bexarotene bleomycin bortezomib busulfan calusterone capecitabine camptothecin carboplatin carmustine celecoxib cetuximab chlorambucil cladribine clofarabine cyclophosphamide cytarabine dactinomycin darbepoetin alfa daunorubicin denileukin dexrazoxane docetaxel doxorubicin neutral doxorubicin hydrochloride dromostanolone propionate epirubicin epoetin alfa estramustine etoposide phosphate etoposide exemestane filgrastim floxuridine fludarabine fulvestrant gefitinib gemcitabine gemtuzumab goserelin acetate histrelinacetate hydroxyurea ibritumomab idarubicin ifosfamide imatinib mesylate interferon interferon irinotecan lenalidomide letrozole leucovorin leuprolide acetate levamisole lomustine megestrol acetate melphalan mercaptopurine mesna methotrexate methoxsalen mitomycin c mitotane mitoxantrone nandrolone nelarabine nofetumomab oprelvekin oxaliplatin paclitaxel palifermin pamidronate pegademase pegaspargase pegfilgrastim pemetrexed disodium pentostatin pipobroman plicamycin porfimer sodium procarbazine quinacrine rasburicase rituximab rociletinib sargramostim sorafenib streptozocin sunitinib maleate talc tamoxifen temozolomide teniposide testolactone thioguanine thiotepa topotecan toremifene tositumomab trastuzumab tretinoin atra uracil mustard valrubicin vinblastine vincristine vinorelbine zoledronate zoledronic acid pembrolizumab nivolumab durvalumab atezolizumab avelumab alnpdl folfirinox ky method one additional therapeutic compound folfirinox method one additional therapeutic compound gemcitabine paclitaxel
353,novel therapeutic agent treatment hbv infection,disclosure includes compound formula x defined also disclosed method treating hbv infection,compound pharmaceutically acceptable salt compound compound pharmaceutically acceptable salt compound compound pharmaceutically acceptable salt compound compound pharmaceutically acceptable salt compound compound pharmaceutically acceptable salt compound compound pharmaceutically acceptable salt compound compound pharmaceutically acceptable salt compound compound pharmaceutically acceptable salt compound compound formula noxide pharmaceutically acceptable salt stereoisomer solvate polymorph tautomer said compound formula noxide h alkyl alkenyl alkynyl cycloalkyl cycloalkenyl heterocycloalkyl heterocycloalkenyl aryl heteroaryl halo nitro oxo cyano orsuba srsuba corsuba sorsuba coorsuba ocorsuba nrsubbrsubc porsubbrsubc conrsubbrsubc nrsubbcorsubc said alkyl cycloalkyl cycloalkenyl heterocycloalkyl heterocycloalkenyl aryl heteroaryl optionally subsitiuted one rsubd h alkyl alkenyl alkynyl cycloalkyl cycloalkenyl heterocycloalkyl heterocycloalkenyl aryl heteroaryl corsuba sorsuba coorsuba conrsubbrsubc said alkyl cycloalkyl cycloalkenyl heterocycloalkyl heterocycloalkenyl aryl heteroaryl optionally subsitiuted one rsubd p q independently rsuba rsubb rsubc rsubd independently h alkyl alkenyl alkynyl halo cyano amine nitro hydroxy conhoh alkoxy alkoxyalkyl haloalkyl hydroxyalkyl aminoalkyl alkylcarbonyl alkoxycarbonyl alkylcarbonylamino alkylamino oxo haloalkylamino cycloalkyl cycloalkenyl heterocycloalkyl heterocycloalkenyl aryl heteroaryl compound noxide pharmaceutically acceptable salt stereoisomer solvate polymorph tautomer h alkyl optionally subsitiuted one alkyl alkenyl alkynyl halo cyano amine nitro hydroxy conhoh alkoxy alkoxyalkyl haloalkyl hydroxyalkyl aminoalkyl alkylcarbonyl alkoxycarbonyl alkylcarbonylamino alkylamino oxo haloalkylamino cycloalkyl cycloalkenyl heterocycloalkyl heterocycloalkenyl aryl heteroaryl compound noxide pharmaceutically acceptable salt stereoisomer solvate polymorph tautomer h alkyl optionally subsitiuted one alkyl alkenyl alkynyl halo cyano amine nitro hydroxy conhoh alkoxy alkoxyalkyl haloalkyl hydroxyalkyl aminoalkyl alkylcarbonyl alkoxycarbonyl alkylcarbonylamino alkylamino oxo haloalkylamino cycloalkyl cycloalkenyl heterocycloalkyl heterocycloalkenyl aryl heteroaryl compound noxide pharmaceutically acceptable salt stereoisomer solvate polymorph tautomer h alkyl optionally subsitiuted one alkyl halo alkoxy alkoxyalkyl haloalkyl compound noxide pharmaceutically acceptable salt stereoisomer solvate polymorph tautomer h alkyl optionally subsitiuted one alkyl halo alkoxy alkoxyalkyl haloalkyl pharmaceutical composition comprising compound pharmaceutically acceptable salt stereoisomer solvate polymorph tautomer pharmaceutically acceptable diluent carrier method treatment prophylaxis hbv comprising administering subject need effective amount compound pharmaceutically acceptable salt solvate polymorph tautomer
354,neareye display system including modulation stack,neareye display system comprising image source modulation stack imaging assembly modulation stack one embodiment comprises one digital light path length modulators,neareye display system display image user comprising image source provide light modulation stack comprising one digital light path length modulators digital light path length modulator comprising polarization modulator receive light selectively modulate polarization light unitary optical path length extender ople direct light first polarization first light path ople direct light second polarization second light path ople first second light path different light path length imaging assembly create plurality image portion plurality virtual object distance light output modulation stack number perceived virtual object distance depends number one digital light path length modulators neareye display system modulation stack adjusts path length light altering polarization light one digital light path length modulators neareye display system farthest virtual object distance infinity image portion moved different virtual object distance neareye display system polarization modulator alters path length light time sequential basis creating time sequential series subframes plurality virtual object distance create discretized multifocal light display neareye display system polarization modulator alters path length light per pixel basis create plurality simultaneous image element plurality virtual object distance neareye display system comprising eye tracking mechanism track user eye neareye display system automatically adjust light path length place aselected image portion determined virtual object distance based data eye tracking mechanism neareye display system comprising focal point selector select image portion selectively focus blur image element outside selected image portion neareye display system comprising binocular element second eye user neareye display system providing binocular display binocular display providing focus vergence distance cue create realistic three dimensional image neareye display system plurality virtual object distance created based one per pixel adjustment light path length time sequential adjustment light path length variable adjustment light path length neareye display system image source comprises one light source digital correction system external image source neareye display system display image user comprising image source provide light modulation stack output light via first light path second light path first light path second light path different light path length light path length modulated digital signal imaging assembly display plurality image portion plurality virtual object distance light output modulation stack neareye display system adjusting light path length enables adjustment controlled diopter step without moving part neareye display system modulation stack adjusts light path length utilizing one digital light path length modulators digital light path length modulator including optical path length extender ople neareye display system comprising digital light path length modulators comprising polarization modulator polarization modulator digitally controlled enabling change focus based adjusting virtual object distance image portion biological real time neareye display system comprising eye tracking mechanism track user eye neareye display system automatically adjust light path length place selected image portion focus based data eye tracking mechanism neareye display system system creates time series virtual object distance create multifocal display neareye display system comprising focal point selector select image portion selectively focus blur image portion outside selected image portion neareye display system neareye display system comprises one virtual reality headset augmented reality headset camera microscope display focal assist microscope telescope digital scope medical display system rifle scope range finder neareye display system comprising first display subsystem comprising first image source provide light first modulation stack comprising plurality digital light path length modulators digital light path length modulators comprising digitally controlled polarization modulator receive polarized light selectively modulate polarization light unitary optical path length extender ople direct light first polarization first light path ople direct light second polarization second light path ople first second light path different light path length first imaging assembly create plurality image portion plurality focal length display first eye ofthe user light output modulation stack binocular element display subsystem provide binocular element second display subsystem providing second plurality image portion plurality focal length display second eye auxiliary data system receive external data use external data adjust virtual object distance one image element neareye display system providing binocular display providing focus vergence distance cue create realistic three dimensional image neareye display system plurality image portion plurality focal length created based one per pixel adjustment light path length time sequential adjustment light path length variable adjustment light path length
355,eye tracking system biometric identification,method measuring eye tracking patient capturing ocular biometric identifying information patient may involve displaying video patient stimulus screen eye tracking biometric identification system tracking movement patient eye display video via eye tracking camera eye tracking biometric identification system capturing ocular biometric identifying information patient ocular biometric capture device eye tracking biometric identification system generating computer processor eye tracking biometric identification system score representing ability patient eye track video confirming computer processor identity patient based captured ocular biometric identifying information,system measuring eye tracking patient capturing ocular biometric identifying information patient system comprising stimulus screen displaying video patient eye tracking camera least one head rest member stabilizing patient head relative stimulus screen ocular biometric capture device capturing ocular biometric identifying information patient system computer housed main column controlling stimulus screen data processing function system
356,system method biosensor integrated vehicle,vehicle includes one integrated biosensors finger sensor user touchpoints integrated biosensors configured obtain biosensor data patient vitals concentration substance blood flow user control module vehicle receives biosensor data control operation one system vehicle response biosensor data control module may also present biosensor data display vehicle receive user command control biosensors control module may also generate warning display response biosensor data exceeding one predetermined threshold,biosensor configured integration vehicle comprising photoplethysmography ppg circuit configured emit light plurality wavelength directed skin tissue occupant vehicle obtain plurality spectral response around plurality wavelength light processing circuit configured determine biosensor data occupant vehicle using one plurality spectral response biosensor data includes heart rate oxygen saturation level measurement level additional substance blood flow generate health message transmission vehicle control system including biosensor data occupant biosensor processing circuit configured compare biosensor data one predetermined threshold determine biosensor data compare unfavorably least one predetermined threshold generate health message including alert transmission vehicle control system biosensor vehicle control system configured generate audible visible alert occupant vehicle response alert health message biosensor measurement level additional blood substance includes electrolyte level blood flow electrolyte level blood flow includes one potassium level sodium level biosensor processing circuit configured determine indicator digestive parameter digestive parameter includes digestion phase response digestion phase response biosensor measurement level additional blood substance includes concentration level one hemoglobin compound blood flow biosensor processing circuit configured determine blood pressure measurement using one plurality spectral response occupant vehicle generate health message transmission vehicle control system including blood pressure measurement occupant vehicle biosensor processing circuit configured determine level vasodilation using one plurality spectral response occupant vehicle generate health message transmission vehicle control system including level vasodilation occupant vehicle biosensor processing circuit configured determine level vasodilation determining change intensity one spectral response plurality spectral response due blood flow determining level vasodilation using change intensity biosensor processing circuit configured determine white blood cell wbc level blood flow using one plurality spectral response occupant vehicle generate health message transmission vehicle control system including wbc level occupant vehicle biosensor processing circuit configured determine presence infection occupant vehicle using wbc level biosensor processing circuit configured determine blood group using one plurality spectral response occupant vehicle blood group includes b ab rh rh generate health message transmission vehicle control system including blood group occupant vehicle biosensor vehicle control system configured control one system vehicle response health message one system vehicle includes engine system navigation system braking system central processing climate system display biosensor vehicle control system configured generate one graphical user interface gui vehicular display including biosensor data biosensor vehicle control system configured generate gui command display controlling operation biosensor biosensor includes one finger sensor integrated vehicle biosensor configured integration vehicle comprising photoplethysmography ppg circuit configured emit light plurality wavelength directed skin tissue occupant vehicle obtain plurality spectral response around plurality wavelength light processing circuit configured determine biosensor data using one plurality spectral response occupant vehicle biosensor data includes heart rate level vasodilation generate health message transmission vehicle control system including biosensor data occupant vehicle biosensor level vasodilation includes measurement change width vessel due vasodilator biosensor processing circuit configured determine level vasodilation determining change intensity one spectral response plurality spectral response due blood flow determining level vasodilation using change intensity biosensor processing circuit configured determine level vasodilation determining change intensity one spectral response plurality spectral response due change width vessel response muscle relaxation constriction vessel vasodilation mapping determined change intensity measurement width vessel vasodilation biosensor one spectral response around one ultraviolet uv light infrared ir light biosensor biosensor data includes additional blood substance biosensor measurement level additional blood substance includes electrolyte level blood flow electrolyte level blood flow includes one potassium level sodium level biosensor measurement level additional blood substance includes bilirubin biosensor biosensor includes temperature sensor detecting temperature occupant vehicle
357,bone hook apparatus,bone hook apparatus provided includes base rod receptacle disposed proximal side base first hook distally extending base oriented first direction second hook distally extending base oriented second direction opposing first direction first hook second hook together configured receive bone kit spinal construct employing bone hook apparatus also,bone hook apparatus securing rod bone bone hook apparatus comprising base rod receptacle disposed proximal side base first hook immovably associated base extending therefrom first hook oriented first direction second hook immovably associated base extending distally therefrom second hook oriented second direction opposing first direction first hook second hook together configured receive bone therebetween base rod receptacle first hook second hook integrally formed biocompatible material bone hook apparatus first hook comprises first arm extending distally base dimensioned receive least part bone first blade extending first arm narrowingly tapering away arm first direction bone hook apparatus second hook comprises second arm extending distally base dimensioned receive least part bone second blade extending second arm narrowingly tapering away second arm second direction bone hook apparatus first hook first hook length greater second hook length second hook bone hook apparatus first hook positioned base offset second hook bone hook apparatus first hook first hook arm thickness greater second hook arm thickness second hook bone hook apparatus first hook arm thickness greater second hook arm thickness bone hook apparatus comprising front face base rear face base opposite front face upper face base disposed proximal side base first outer side face extending front face rear face includes corresponding side base outer side first hook second outer side face extending front face rear face includes second corresponding side base outer side second hook first passage distal base running front face rear face bounded either side first hook second hook second passage perpendicular first passage second passage extending length base pas first hook second hook bone hook apparatus first second hook adapted secure rod bone selected group consisting pediatric rib adult rib pediatric transverse process adult transverse process pediatric vertebral lamina adult vertebral lamina combination bone hook apparatus biocompatible material selected group consisting titanium titanium alloy steel steel alloy stainless steel surgical steel combination bone hook apparatus securing rod bone bone hook apparatus comprising base comprising proximal side distal side rod receptacle disposed proximal side base first hook extending distally base first hook comprising first hook blade extending first direction second hook extending distally base second hook comprising second hook blade extending second direction second direction opposite first direction base rod receptacle first hook second hook integrally formed biocompatible bone hook apparatus first hook positioned base offset second hook bone hook apparatus first second hook adapted secure rod bone selected group consisting pediatric rib adult rib pediatric transverse process adult transverse process pediatric vertebral lamina adult vertebral lamina combination bone hook apparatus first hook first hook overall length greater second hook overall length second hook bone hook apparatus first hook first hook maximum thickness greater second hook maximum thickness second hook bone hook apparatus first blade taper first direction second blade taper second direction method securing bone hook apparatus bone comprising providing bone hook apparatus including base including proximal side distal side first side second side opposite first side rod receptacle first hook extending distally base adjacent first side including first hook blade extending first direction second hook extending distally base adjacent second side including second hook blade extending second direction second direction opposite first direction base first hook second hook integrally formed biocompatible material positioning bone hook apparatus base proximate proximal side bone first hook second hook including first blade second blade extend opposing side bone initial orientation rotating bone hook apparatus final orientation engage first hook second hook bone first blade second blade extend across distal side bone method rotating bone hook apparatus final orientation comprises rotating bone hook apparatus degree method comprising securing rod rod receptacle method securing rod rod receptacle occurs rotating bone hook apparatus final orientation
358,radial expansion control mechanism intraluminal device,intraluminal device method removing clot body lumen intraluminal device may provided intraluminal device may include hollow elongated shaft radially expandable mesh segment situated distal elongated shaft elongated shaft may secured relative first portion mesh segment intraluminal device may additionally include core wire affixed second portion mesh segment extending elongated shaft elongated shaft may configured radially expand mesh segment axially moving first portion mesh segment relative second portion mesh segment addition core wire may configured radially expand mesh segment axially moving second portion mesh segment relative first portion mesh segment,intraluminal device comprising hollow elongated shaft distal end proximal end first radiallyexpandable mesh segment situated distal elongated shaft elongated shaft secured relative first portion first mesh segment core wire affixed second portion first mesh segment extending elongated shaft elongated shaft configured radially expand first mesh segment axially moving first portion first mesh segment relative second portion first mesh segment core wire configured radially expand first mesh segment axially moving second portion first mesh segment relative first portion first mesh segment intraluminal device first portion first mesh segment includes proximal end first mesh segment second portion first mesh segment includes distal end first mesh segment intraluminal device axial movement first portion first mesh segment distal axial direction relative second portion first mesh segment intraluminal device axial movement second portion first mesh segment proximal axial direction relative first portion first mesh segment intraluminal device elongated shaft core wire configured simultaneously radially expand first mesh segment intraluminal device elongated shaft core wire configured effect equidistant axial movement first portion first mesh segment second portion first mesh segment intraluminal device comprising handle situated proximal elongated shaft elongated shaft core wire configured axial movement relative handle intraluminal device handle comprises first handle segment secured relative core wire second handle segment secured relative elongated shaft first handle segment second handle segment configured equidistant movement opposite axial direction intraluminal device handle configured secured relative delivery catheter elongated shaft core wire configured axial movement relative delivery catheter intraluminal device handle comprises locking shaft extending distal end handle least portion elongated shaft locking shaft handle configured secured least portion delivery catheter intraluminal device first mesh segment comprises plurality wire woven form first mesh segment first mesh segment configured capture blood clot intraluminal device comprising second radiallyexpandable mesh segment situated first mesh segment elongated shaft elongated shaft affixed proximal end second mesh segment configured radially expand first mesh segment second mesh segment axially moving proximal end second mesh segment core wire configured radially expand first mesh segment second mesh segment axially moving distal end first mesh segment intraluminal device second mesh segment comprises plurality wire woven form second mesh segment second mesh segment configured capture blood clot method removing clot body lumen method comprising positioning radially expandable mesh segment intraluminal device downstream clot body lumen mesh segment radiallycontracted state mesh segment proximal end distal end radiallyexpanding mesh segment moving proximal end mesh segment first distance first direction moving distal end mesh segment second distance second direction first distance equal second distance first direction opposite second direction moving radiallyexpanded mesh segment engagement clot removing clot moving radiallyexpanded mesh segment upstream direction method proximal distal end mesh segment move simultaneously radial expansion mesh segment method first direction distal direction second direction proximal direction method intraluminal device comprises hollow elongated shaft situated proximal mesh segment elongated shaft secured relative proximal end mesh segment core wire affixed distal end mesh segment handle situated proximal elongated shaft elongated shaft core wire move axially relative handle radial expansion mesh segment method elongated shaft core wire move simultaneously radially expand mesh method radiallyexpanding mesh segment comprises axially moving proximal end mesh segment relative distal end mesh segment elongated shaft axially moving distal end mesh segment relative proximal end mesh segment core wire method handle comprises first handle segment secured relative core wire second handle segment secured relative elongated shaft first handle segment second handle segment move distance opposite axial direction radial expansion mesh segment
359,medical manipuplator system,technology disclosed directed medical manipulator system medical device medical device endoscope surgical instrument includes elongated insertion portion holder assembly includes articulated arm carrying medical device attached thereto actuated following movement medical device hold medical device stationary state desired position positionattitude detection unit detects position attitude elongated insertion portion plurality state medical device caused swing constraint point constraint point estimation unit estimate position constraint point based position attitude insertion portion detected positionattitude detection unit,medical manipulator system comprising medical device elongated insertion portion holder assembly articulated arm carrying medical device attached thereto actuated following movement medical device hold medical device stationary state desired position sensor configured detect position attitude elongated insertion portion plurality state medical device caused swing constraint point first controller configured estimate position constraint point based position attitude insertion portion detected sensor medical manipulator system sensor comprises angle sensor positioned joint arm medical manipulator system constraint point set insertion hole extends body wall patient inserted elongated insertion portion medical manipulator system medical device includes bending joint tip insertion portion medical manipulator system first controller configured control bending joint state bending joint pas insertion hole distance constraint point estimated first controller bending joint equal smaller first threshold medical manipulator system first controller configured control bending joint distance greater first threshold bending joint movable range becomes smaller distance decrease medical manipulator system first controller configured calculate distance position coordinate predetermined point medical device calculated basis position attitude insertion portion detected sensor ii position coordinate predetermined point calculated basis temporary position coordinate constraint point output estimated value temporary position coordinate constraint point distance converged second threshold medical manipulator system first controller configured output error signal distance fails converge third threshold smaller medical manipulator system first controller configured control bending joint state bending joint pas insertion hole distance greater third threshold medical manipulator system first controller configured register position coordinate target point medical device renew position coordinate registered target point basis position coordinate constraint point output error signal medical manipulator system holder assembly comprises least one actuator configured drive respective joint medical manipulator system holder assembly comprises second controller configured control actuator medical device caused swing constraint point estimated first controller medical manipulator system medical device endoscope medical manipulator system comprising endoscope respective proximal end free tip end defined elongated insertion portion elongated insertion portion configured inserted insertion hole formed body patient free tip end endoscope disposed inside body patient proximal end disposed outside body patient respectively holder assembly articulated arm carrying endoscope attached thereto actuated following movement endoscope hold endoscope stationary state desired position detection unit detects position attitude elongated insertion portion plurality state endoscope caused swing constraint point constraint point estimation unit estimate position constraint point based position attitude insertion portion detected detection unit medical manipulator system capable correcting movement insertion hole relative reference coordinate medical manipulator without using jig maintaining insertion portion endoscope state kept inserted insertion hole medical manipulator system comprising control unit calculation unit constraint point estimation unit endoscope control unit notification unit electronically communicate one another operate endoscope medical manipulator system endoscope control unit control endoscope based position coordinate constraint point estimated constraint point estimation unit position insertion portion calculated calculation unit medical manipulator system holder assembly configured operator manually cause endoscope move desired position individual joint actuated following movement endoscope
360,immunotherapeutic agent,compound use treatment sepsis andor prevention treatment postsepsis syndrome,pharmaceutical composition comprising fatty acid least comprising double bond least one adjuvant preservative stabiliser pharmaceutical composition fatty acid pharmaceutical composition fatty acid comprises one double bond pharmaceutical composition fatty acid pharmaceutical composition fatty acid acid pharmaceutical composition fatty acid ester one fatty acid least least one fatty acid double bond position pharmaceutical composition formulated injectable liquid pharmaceutical composition formulated sterile freezedried form reconstituted prior use pharmaceutical composition formulated sterile slowrelease pellet method treating sepsis andor preventing treating postsepsis syndrome comprising administration effective amount fatty acid least comprising double bond patient need treatment method fatty acid method fatty acid comprises one double bond method fatty acid method fatty acid acid method fatty acid ester one fatty acid least least one fatty acid double bond position method comprising separate sequential simultaneous administration antibacterial antifungal antiviral molecule known eradicate infective agent causing sepsis method fatty acid molecule administered via parenteral route enteral route method parenteral route selected subcutaneous intradermal subdermal intraperitoneal intravenous intravesicular injection method fatty acid molecule administered via intravenous injection method fatty acid molecule administered via intratracheal route
